network,subject,time,value
Cerebellum,sub01,1,0.001976287157911671
Cerebellum,sub01,2,0.1706086020027194
Cerebellum,sub01,3,-0.03855664434547308
Cerebellum,sub01,4,-0.38220921458583634
Cerebellum,sub01,5,-0.2116005943094066
Cerebellum,sub01,6,-0.07325327574382803
Cerebellum,sub01,7,0.1372184228508801
Cerebellum,sub01,8,0.4180150677704307
Cerebellum,sub01,9,0.011858263308658032
Cerebellum,sub01,10,0.06233357097591762
Cerebellum,sub01,11,0.14528237478525274
Cerebellum,sub01,12,-0.14124811770970783
Cerebellum,sub01,13,0.34954095803988
Cerebellum,sub01,14,0.27447786965977483
Cerebellum,sub01,15,0.104129674477032
Cerebellum,sub01,16,-0.24594880694023594
Cerebellum,sub01,17,-0.14124811770970783
Cerebellum,sub01,18,-0.07623429682213669
Cerebellum,sub01,19,0.036577568699224954
Cerebellum,sub01,20,-0.1777375918734142
Cerebellum,sub01,21,-0.20644085288160696
Cerebellum,sub01,22,-0.4191867117564661
Cerebellum,sub01,23,-0.11613192293740339
Cerebellum,sub01,24,-0.2585773794088191
Cerebellum,sub01,25,-0.15033182404546677
Cerebellum,sub01,26,0.13822542644114022
Cerebellum,sub01,27,0.22714783040766748
Cerebellum,sub01,28,-0.21056776593251306
Cerebellum,sub01,29,-0.33072264991034567
Cerebellum,sub01,30,-0.46334471954752676
Cerebellum,sub01,31,-0.3573586867476448
Cerebellum,sub01,32,0.003952589753556624
Cerebellum,sub01,33,0.14124811770970777
Cerebellum,sub01,34,0.2617470216947802
Cerebellum,sub01,35,0.4215332711837206
Cerebellum,sub01,36,-0.04548588910286332
Cerebellum,sub01,37,0.10013572700779322
Cerebellum,sub01,38,-0.2417565008176338
Cerebellum,sub01,39,0.26916301736685966
Cerebellum,sub01,40,0.2198794522748027
Cerebellum,sub01,41,-0.05638378527215748
Cerebellum,sub01,42,0.31757463854018275
Cerebellum,sub01,43,-0.3351297537144737
Cerebellum,sub01,44,-0.027675047541582478
Cerebellum,sub01,45,0.09315389573089476
Cerebellum,sub01,46,0.3528863365927865
Cerebellum,sub01,47,0.09215724579808307
Cerebellum,sub01,48,0.2501496053895016
Cerebellum,sub01,49,0.14024027170827807
Cerebellum,sub01,50,-0.16349674633333455
Cerebellum,sub01,51,-0.09813995452233072
Cerebellum,sub01,52,0.018776909985893656
Cerebellum,sub01,53,0.31975849809325624
Cerebellum,sub01,54,0.214701759523174
Cerebellum,sub01,55,0.12816757462905787
Cerebellum,sub01,56,0.2043800020025084
Cerebellum,sub01,57,0.39135717193082603
Cerebellum,sub01,58,0.14528237478525274
Cerebellum,sub01,59,0.16857492909775343
Cerebellum,sub01,60,-0.2840830851906177
Cerebellum,sub01,61,-0.14225624884525087
Cerebellum,sub01,62,0.11312837019871802
Cerebellum,sub01,63,-0.21056776593251306
Cerebellum,sub01,64,-0.1291721671045821
Cerebellum,sub01,65,-0.05341041337746463
Cerebellum,sub01,66,0.07126665336777097
Cerebellum,sub01,67,0.3088682090398687
Cerebellum,sub01,68,0.3329246424397969
Cerebellum,sub01,69,0.08120569841731241
Cerebellum,sub01,70,-0.034598779413877005
Cerebellum,sub01,71,0.38220921458583634
Cerebellum,sub01,72,0.14629166820393616
Cerebellum,sub01,73,-0.10113391048816685
Cerebellum,sub01,74,0.1442733752065673
Cerebellum,sub01,75,0.4345189235118048
Cerebellum,sub01,76,0.16045386004005072
Cerebellum,sub01,77,0.4297810825271827
Cerebellum,sub01,78,0.5220089179391331
Cerebellum,sub01,79,0.11813544761981078
Cerebellum,sub01,80,0.28194423437060107
Cerebellum,sub01,81,0.21780699745585141
Cerebellum,sub02,0,-0.026686174963569214
Cerebellum,sub02,1,0.10512867383603261
Cerebellum,sub02,2,0.19205014280523378
Cerebellum,sub02,3,-0.06233357097591763
Cerebellum,sub02,4,-0.3473148802600841
Cerebellum,sub02,5,-0.11012684856505262
Cerebellum,sub02,6,-0.05638378527215748
Cerebellum,sub02,7,0.24385160317256815
Cerebellum,sub02,8,0.12114251078075591
Cerebellum,sub02,9,-0.1756989434189442
Cerebellum,sub02,10,0.39135717193082603
Cerebellum,sub02,11,0.09514775131654936
Cerebellum,sub02,12,0.08817245110991397
Cerebellum,sub02,13,0.13621169574557063
Cerebellum,sub02,14,-0.31757463854018275
Cerebellum,sub02,15,-0.01877690998589365
Cerebellum,sub02,16,-0.2333966768077437
Cerebellum,sub02,17,-0.2755426490258456
Cerebellum,sub02,18,-0.13419906237859386
Cerebellum,sub02,19,-0.06928059241503193
Cerebellum,sub02,20,-0.19923531700264083
Cerebellum,sub02,21,0.32632790960260427
Cerebellum,sub02,22,0.028663974233901088
Cerebellum,sub02,23,-0.058366583396773294
Cerebellum,sub02,24,0.14326466728598636
Cerebellum,sub02,25,-0.01284655646197753
Cerebellum,sub02,26,0.18795315293331
Cerebellum,sub02,27,0.15134261952191488
Cerebellum,sub02,28,-0.5105270271611175
Cerebellum,sub02,29,-0.33072264991034567
Cerebellum,sub02,30,-0.06729507698638239
Cerebellum,sub02,31,-0.2512011523402313
Cerebellum,sub02,32,-0.09514775131654937
Cerebellum,sub02,33,-0.017788437283553667
Cerebellum,sub02,34,0.26704124296512904
Cerebellum,sub02,35,0.2702247915996415
Cerebellum,sub02,36,0.22610806198754235
Cerebellum,sub02,37,0.08021110544973575
Cerebellum,sub02,38,-0.09016449149909783
Cerebellum,sub02,39,-0.5692688755386468
Cerebellum,sub02,40,-0.6580662912139786
Cerebellum,sub02,41,-0.06928059241503193
Cerebellum,sub02,42,-0.07424680244139358
Cerebellum,sub02,43,0.14730125764817742
Cerebellum,sub02,44,0.17875746359422864
Cerebellum,sub02,45,-0.0039525897535566306
Cerebellum,sub02,46,0.09514775131654936
Cerebellum,sub02,47,-0.14427337520656727
Cerebellum,sub02,48,0.11813544761981078
Cerebellum,sub02,49,-0.009881744559419817
Cerebellum,sub02,50,0.20026341323379085
Cerebellum,sub02,51,-0.48173052414803424
Cerebellum,sub02,52,-0.15235372200777286
Cerebellum,sub02,53,-0.2240299641081016
Cerebellum,sub02,54,-0.04152582880193957
Cerebellum,sub02,55,0.13822542644114022
Cerebellum,sub02,56,0.014823219983359951
Cerebellum,sub02,57,-0.1191375630915594
Cerebellum,sub02,58,0.12013991677859855
Cerebellum,sub02,59,0.030641997717704688
Cerebellum,sub02,60,-0.2862244704592045
Cerebellum,sub02,61,0.27341369715661745
Cerebellum,sub02,62,0.0782223924928634
Cerebellum,sub02,63,-0.13621169574557065
Cerebellum,sub02,64,-0.10113391048816685
Cerebellum,sub02,65,-0.4428547052110368
Cerebellum,sub02,66,-0.3351297537144737
